-2,141-5,125,Westbound,2021-02-08 08:37:03,33.8535012,-84.2098465,124,211570,Lawerenceville Hwy & H Howell Rd,0,1534
-4,143-5,144,Southbound,2021-02-08 08:37:04,33.6587845,-84.4556539,172,166166,Virginia Ave & Atlanta Ave,0,1914
-7,14-4,115,Northbound,2021-02-08 08:37:06,33.7715246,-84.2511709,121,900686,Kensington Station,7005920,1436
-2,36-4,332,Eastbound,2021-02-08 08:37:07,33.7635236,-84.4408306,51,211374,Joseph E Boone Bvd & W Lake Ave,7007857,7014
-2,30-6,312,Northbound,2021-02-08 08:37:08,33.823559,-84.367695,5,902145,Lindbergh Ctr Station (N Loop),0,1574
-3,30-4,310,Northbound,2021-02-08 08:37:10,33.8913867,-84.3811842,5,905988,Roswell Rd & Belle Isle Rd,0,1662
-1,110-5,25,Northbound,2021-02-08 08:37:11,33.7891352,-84.3868203,110,901789,Arts Center Station,7018369,2593
0,36-1,329,Westbound,2021-02-08 08:37:11,33.763511,-84.418969,51,904778,Joseph E Boone Bvd & Lowery Bvd,6996258,1684
-2,26-1,292,Northbound,2021-02-08 08:37:15,33.7318479,-84.3903082,49,115216,Ormond St & Crew St,6998729,1819
0,181-5,179,Eastbound,2021-02-08 08:37:16,33.7149032,-84.2123515,186,211898,Snapfinger Woods @ GA Piedmont,0,7039
-5,55-9,397,Northbound,2021-02-08 08:37:16,33.6904541,-84.4647279,81,146266,Headland Dr & Graywall St,7003104,1874
-1,21-9,277,Southbound,2021-02-08 08:37:16,33.7526872,-84.3916153,40,901264,Peachtree St & Alabama St,0,1444
-2,49-6,363,Eastbound,2021-02-08 08:37:24,33.7234154,-84.5086911,71,120084,Cascade Rd & Fairburn Rd,0,1678
0,25-3,290,Southbound,2021-02-08 08:37:34,33.7021127,-84.3517603,49,212804,Kipling St & Henry Thomas Dr (E),7047445,1846
-6,201-1,256,Eastbound,2021-02-08 08:37:36,33.8104255,-84.4764879,26,210300,Bolton Rd & Parrot Ave,7020214,1486
-2,117-3,53,Eastbound,2021-02-08 08:37:40,33.7228695,-84.1672746,115,133052,Covington Hwy & Panola Rd,0,1554
2,201-13,260,Eastbound,2021-02-08 08:37:41,33.7658293,-84.3974388,26,211572,Marietta St & Parker St,7026684,1665
-2,5-4,371,Northbound,2021-02-08 08:37:43,33.7348099,-84.5666789,73,901325,Fulton Ind Blvd & Cascade Rd,7037353,1579
-3,115-18,38,Westbound,2021-02-08 08:37:43,33.7074,-84.1688889,111,133166,Hillandale Dr & Panola Rd,7021740,1515
-2,15-4,154,Eastbound,2021-02-08 08:37:48,33.5857165,-84.5091413,181,183038,Buffington Rd & Flat Shoals Rd,0,1883
-3,21-7,275,Northbound,2021-02-08 08:37:48,33.72543,-84.3493387,4,127053,Moreland Ave & United Ave,0,1623
-1,1-3,3,Westbound,2021-02-08 08:37:51,33.7379592,-84.2523424,107,107156,Glenwood Rd & Columbia Dr,7028321,1530
0,201-5,264,Northbound,2021-02-08 08:37:52,33.8232445,-84.3699009,39,902145,Lindbergh Ctr Station (N Loop),7016345,1527
-1,143-6,145,Northbound,2021-02-08 08:37:53,33.6812731,-84.3937867,178,211328,Old Hapeville Rd & Cleveland Ave,0,2322
