-2,141-6,126,Northbound,2021-02-25 08:47:27,33.7718491,-84.2503163,125,900686,Kensington Station,0,7039
-3,1-3,3,Westbound,2021-02-25 08:47:28,33.7389206,-84.2893109,107,106238,Glenwood Rd & Candler Rd,7028321,2560
-1,71-4,429,Westbound,2021-02-25 08:47:32,33.7149144,-84.2179726,86,131056,Snapfinger Wds & Wesley Chapel,7002058,7055
-4,1-1,1,Eastbound,2021-02-25 08:47:34,33.73787,-84.2507834,107,107140,Glenwood Rd & Columbia Dr,7049425,1602
-8,172-1,164,Southbound,2021-02-25 08:47:36,34.0651014,-84.2540121,185,212053,Old Milton Pky & Northwinds Pky,7001921,1451
-1,60-3,412,Westbound,2021-02-25 08:47:45,33.6506326,-84.4895757,82,165038,Washington Rd & Lakemont Dr,7051560,1831
2,68-4,421,Eastbound,2021-02-25 08:47:46,33.7173777,-84.4261987,83,123900,Oakland City Station,6996114,1855
-1,5-4,371,Northbound,2021-02-25 08:47:46,33.7685128,-84.5224359,73,903743,Fulton Ind Blvd & MLK Jr Dr,7037353,1664
-2,55-8,396,Northbound,2021-02-25 08:47:47,33.6779006,-84.4399768,81,146900,East Point Station,7002021,1936
1,36-3,331,Westbound,2021-02-25 08:47:52,33.7684657,-84.3960543,51,211576,Luckie St & Merritts Ave,7016140,1470
-3,19-2,204,Northbound,2021-02-25 08:47:54,33.8865287,-84.3061223,19,905514,Chamblee Station (East Loop),7036093,1638
-1,201-7,266,Northbound,2021-02-25 08:47:56,33.8577687,-84.3121438,39,906138,Buford Hwy & Clairmont Rd,7029965,1507
-4,140-1,117,Southbound,2021-02-25 08:47:56,33.7620354,-84.2406491,121,900686,Kensington Station,0,1556
